point_index,timestamp_utc,status,setpoints_json,measurements_json,trace_name,trace_points,trace_peak_dbm
110,2026-09-03T07:59:01.652059+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 3120202.0202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.885396
111,2026-09-03T07:59:01.763003+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 3422222.22222, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.894503
112,2026-09-03T07:59:02.014913+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 3724242.42424, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.945599
113,2026-09-03T07:59:02.125200+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 4026262.62626, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.948477
114,2026-09-03T07:59:02.288372+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 4328282.82828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.947223
115,2026-09-03T07:59:02.398936+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 4630303.0303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.941088
116,2026-09-03T07:59:02.603169+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 4932323.23232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.968862
117,2026-09-03T07:59:02.745840+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 5234343.43434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.00762900000001
118,2026-09-03T07:59:02.991880+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 5536363.63636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.009385
119,2026-09-03T07:59:03.112015+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 5838383.83838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.062641
120,2026-09-03T07:59:03.276494+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 6140404.0404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.040847
121,2026-09-03T07:59:03.482920+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 6442424.24242, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.088094
122,2026-09-03T07:59:03.655856+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 6744444.44444, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.066851
123,2026-09-03T07:59:03.816396+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 7046464.64646, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.142597
124,2026-09-03T07:59:03.986577+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 7348484.84849, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.12106
125,2026-09-03T07:59:04.100566+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 7650505.05051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.178169999999994
126,2026-09-03T07:59:04.265645+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 7952525.25252, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.13702
127,2026-09-03T07:59:04.423635+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 8254545.45454, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.118343
128,2026-09-03T07:59:04.621077+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 8556565.65657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.093914
129,2026-09-03T07:59:04.798637+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 8858585.85859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.07976099999999
130,2026-09-03T07:59:05.008471+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 9160606.06061, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.077401
131,2026-09-03T07:59:05.127063+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 9462626.26263, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.040992
132,2026-09-03T07:59:05.302871+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 9764646.46465, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.029991
133,2026-09-03T07:59:05.444073+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 10066666.6667, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.036013
134,2026-09-03T07:59:05.634940+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 10368686.8687, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.99042
135,2026-09-03T07:59:05.744778+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 10670707.0707, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.978302
136,2026-09-03T07:59:05.943629+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 10972727.2727, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.981094
137,2026-09-03T07:59:06.098804+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 11274747.4747, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.919928
138,2026-09-03T07:59:06.295781+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 11576767.6768, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.950019
139,2026-09-03T07:59:06.461206+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 11878787.8788, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.928459
140,2026-09-03T07:59:06.564828+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 12180808.0808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.931805
141,2026-09-03T07:59:06.724617+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 12482828.2828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.920747
142,2026-09-03T07:59:06.922296+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 12784848.4848, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.892282
143,2026-09-03T07:59:07.091714+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 13086868.6869, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.915304
144,2026-09-03T07:59:07.210080+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 13388888.8889, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.857387
145,2026-09-03T07:59:07.408479+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 13690909.0909, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.907766
146,2026-09-03T07:59:07.563371+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 13992929.2929, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.94774099999999
147,2026-09-03T07:59:07.722349+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 14294949.4949, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.86834900000001
148,2026-09-03T07:59:07.933743+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 14596969.697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.887465000000006
149,2026-09-03T07:59:08.100277+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 14898989.899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.872126
150,2026-09-03T07:59:08.206579+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 15201010.101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.886697
151,2026-09-03T07:59:08.370581+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 15503030.303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.875119
152,2026-09-03T07:59:08.548490+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 15805050.5051, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.884521
153,2026-09-03T07:59:08.790507+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 16107070.7071, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.910869
154,2026-09-03T07:59:08.982724+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 16409090.9091, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.972946
155,2026-09-03T07:59:09.157474+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 16711111.1111, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.893666
156,2026-09-03T07:59:09.344709+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 17013131.3131, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.931813
157,2026-09-03T07:59:09.523522+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 17315151.5152, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.923354
158,2026-09-03T07:59:09.645523+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 17617171.7172, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.93701900000001
159,2026-09-03T07:59:09.831786+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 17919191.9192, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.998783
160,2026-09-03T07:59:10.031896+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 18221212.1212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.962453
161,2026-09-03T07:59:10.203707+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 18523232.3232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.003269
162,2026-09-03T07:59:10.305802+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 18825252.5253, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.016395
163,2026-09-03T07:59:10.492146+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 19127272.7273, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.082848
164,2026-09-03T07:59:10.613359+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 19429292.9293, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.035295
165,2026-09-03T07:59:10.814602+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 19731313.1313, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.116984
166,2026-09-03T07:59:10.978363+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 20033333.3333, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.094776
167,2026-09-03T07:59:11.105246+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 20335353.5354, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.108056000000005
168,2026-09-03T07:59:11.287714+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 20637373.7374, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.141943999999995
169,2026-09-03T07:59:11.399869+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 20939393.9394, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.187764
170,2026-09-03T07:59:11.563767+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 21241414.1414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.201633
171,2026-09-03T07:59:11.680459+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 21543434.3434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.112415
172,2026-09-03T07:59:11.867866+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 21845454.5455, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.143945
173,2026-09-03T07:59:11.980811+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 22147474.7475, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.073747
174,2026-09-03T07:59:12.186956+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 22449494.9495, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.07157
175,2026-09-03T07:59:12.400488+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 22751515.1515, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.036838
176,2026-09-03T07:59:12.521722+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 23053535.3535, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.034729
177,2026-09-03T07:59:12.677823+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 23355555.5556, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.991259
178,2026-09-03T07:59:12.891717+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 23657575.7576, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.997051
179,2026-09-03T07:59:13.063732+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 23959595.9596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.009315
180,2026-09-03T07:59:13.191103+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 24261616.1616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.94525800000001
181,2026-09-03T07:59:13.366196+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 24563636.3636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.931167
182,2026-09-03T07:59:13.472278+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 24865656.5657, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.9396
183,2026-09-03T07:59:13.708811+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 25167676.7677, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.904538
184,2026-09-03T07:59:13.924476+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 25469696.9697, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.929635
185,2026-09-03T07:59:14.088462+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 25771717.1717, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.900232
186,2026-09-03T07:59:14.204704+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 26073737.3737, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.892212
187,2026-09-03T07:59:14.364186+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 26375757.5758, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.868158
188,2026-09-03T07:59:14.498019+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 26677777.7778, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.870407
189,2026-09-03T07:59:14.688166+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 26979797.9798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.86493999999999
190,2026-09-03T07:59:14.815635+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 27281818.1818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.90996200000001
191,2026-09-03T07:59:15.053707+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 27583838.3838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.900024
192,2026-09-03T07:59:15.203026+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 27885858.5859, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.928776
193,2026-09-03T07:59:15.394490+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 28187878.7879, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.898231
194,2026-09-03T07:59:15.502781+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 28489898.9899, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.881417
195,2026-09-03T07:59:15.724111+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 28791919.1919, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.89881299999999
196,2026-09-03T07:59:15.873283+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 29093939.3939, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.87702
197,2026-09-03T07:59:16.044911+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 29395959.596, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.928068
198,2026-09-03T07:59:16.209958+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 29697979.798, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.916846
199,2026-09-03T07:59:16.345336+00:00,ok,"{""keithley.B.current"": 0.016667, ""rigol.1.frequency"": 30000000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.89396500000001
200,2026-09-03T07:59:16.606632+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 100000.0, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.941949
201,2026-09-03T07:59:16.830521+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 402020.20202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.929477
202,2026-09-03T07:59:17.011170+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 704040.40404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.928951
203,2026-09-03T07:59:17.178014+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 1006060.60606, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.941519
204,2026-09-03T07:59:17.303860+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 1308080.80808, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.979169999999996
205,2026-09-03T07:59:17.451136+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 1610101.0101, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.03389799999999
206,2026-09-03T07:59:17.622091+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 1912121.21212, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.00760699999999
207,2026-09-03T07:59:17.796725+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 2214141.41414, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.06096
208,2026-09-03T07:59:18.015178+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 2516161.61616, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.037026
209,2026-09-03T07:59:18.190722+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 2818181.81818, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.069733
210,2026-09-03T07:59:18.362454+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 3120202.0202, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.070711
211,2026-09-03T07:59:18.468389+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 3422222.22222, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.147995
212,2026-09-03T07:59:18.647365+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 3724242.42424, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.196485
213,2026-09-03T07:59:18.848220+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 4026262.62626, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.20751299999999
214,2026-09-03T07:59:18.961159+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 4328282.82828, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.188025999999994
215,2026-09-03T07:59:19.231550+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 4630303.0303, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.199145
216,2026-09-03T07:59:19.378734+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 4932323.23232, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.14636
217,2026-09-03T07:59:19.489478+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 5234343.43434, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.08104999999999
218,2026-09-03T07:59:19.653997+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 5536363.63636, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.056609
219,2026-09-03T07:59:19.794592+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 5838383.83838, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.073688
220,2026-09-03T07:59:20.005826+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 6140404.0404, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.058919
221,2026-09-03T07:59:20.119361+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 6442424.24242, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-43.020798
222,2026-09-03T07:59:20.274304+00:00,ok,"{""keithley.B.current"": 0.033333, ""rigol.1.frequency"": 6744444.44444, ""rigol.1.high_level"": 0.001, ""rigol.1.low_level"": -0.001}",{},TRAC1,10001,-42.996494
